"Gene","GO"
"KLLA0F07557g","GO:0004363"
"KLLA0F07557g","GO:0005524"
"KLLA0F07557g","GO:0043295"
"KLLA0F07513g","GO:0003677"
"KLLA0F07513g","GO:0003682"
"KLLA0F07513g","GO:0005524"
"KLLA0F07513g","GO:0005634"
"KLLA0F07513g","GO:0016787"
"KLLA0F07513g","GO:0140658"
"KLLA0F07447g","GO:0005507"
"KLLA0F07447g","GO:0005524"
"KLLA0F07447g","GO:0016020"
"KLLA0F07447g","GO:0016887"
"KLLA0F07447g","GO:0043682"
"KLLA0F07447g","GO:0055070"
"KLLA0F07403g","GO:0001732"
"KLLA0F07403g","GO:0003743"
"KLLA0F07403g","GO:0005852"
"KLLA0F07403g","GO:0016282"
"KLLA0F07403g","GO:0033290"
"KLLA0F07337g","GO:0016020"
"KLLA0F07337g","GO:0030435"
"KLLA0F07315g","GO:0006487"
"KLLA0F07315g","GO:0008250"
"KLLA0F07227g","GO:0003676"
"KLLA0F07227g","GO:0005543"
"KLLA0F07227g","GO:0006607"
"KLLA0F07227g","GO:0006999"
"KLLA0F07227g","GO:0017056"
"KLLA0F07227g","GO:0031965"
"KLLA0F07227g","GO:0044613"
"KLLA0F07227g","GO:0044615"
"KLLA0F07227g","GO:0051028"
"KLLA0F07205g","GO:0031965"
"KLLA0F07183g","GO:0004197"
"KLLA0F07183g","GO:0006508"
"KLLA0F07161g","GO:0004660"
"KLLA0F07161g","GO:0005965"
"KLLA0F07161g","GO:0008270"
"KLLA0F07161g","GO:0097354"
"KLLA0F07117g","GO:0005786"
"KLLA0F07117g","GO:0006614"
"KLLA0F07117g","GO:0008312"
"KLLA0F07117g","GO:0030942"
"KLLA0F07029g","GO:0005200"
"KLLA0F07029g","GO:0005737"
"KLLA0F07029g","GO:0005885"
"KLLA0F07029g","GO:0030041"
"KLLA0F07029g","GO:0034314"
"KLLA0F07029g","GO:0051015"
"KLLA0F06919g","GO:0003712"
"KLLA0F06919g","GO:0006357"
"KLLA0F06919g","GO:0016592"
"KLLA0F06798g","GO:0002953"
"KLLA0F06798g","GO:0005737"
"KLLA0F06798g","GO:0046872"
"KLLA0F06776g","GO:0003975"
"KLLA0F06776g","GO:0005789"
"KLLA0F06776g","GO:0006488"
"KLLA0F06776g","GO:0016757"
"KLLA0F06754g","GO:0005198"
"KLLA0F06754g","GO:0015031"
"KLLA0F06754g","GO:0016020"
"KLLA0F06754g","GO:0031080"
"KLLA0F06754g","GO:0034198"
"KLLA0F06754g","GO:0035859"
"KLLA0F06754g","GO:0051028"
"KLLA0F06754g","GO:1904263"
"KLLA0F06732g","GO:0034599"
"KLLA0F06732g","GO:0140824"
"KLLA0F06710g","GO:0000785"
"KLLA0F06710g","GO:0003677"
"KLLA0F06710g","GO:0005524"
"KLLA0F06710g","GO:0005634"
"KLLA0F06710g","GO:0006357"
"KLLA0F06710g","GO:0016887"
"KLLA0F06710g","GO:0031491"
"KLLA0F06710g","GO:0034728"
"KLLA0F06710g","GO:0042393"
"KLLA0F06710g","GO:0140658"
"KLLA0F06688g","GO:0005737"
"KLLA0F06688g","GO:0017183"
"KLLA0F06688g","GO:0061685"
"KLLA0F06556g","GO:0003849"
"KLLA0F06556g","GO:0005737"
"KLLA0F06556g","GO:0008652"
"KLLA0F06556g","GO:0009073"
"KLLA0F06534g","GO:0005737"
"KLLA0F06534g","GO:0005816"
"KLLA0F06490g","GO:0051301"
"KLLA0F06490g","GO:2000045"
"KLLA0F06468g","GO:0005789"
"KLLA0F06468g","GO:0006458"
"KLLA0F06468g","GO:0007118"
"KLLA0F06468g","GO:0051082"
"KLLA0F06424g","GO:0000110"
"KLLA0F06424g","GO:0000715"
"KLLA0F06424g","GO:0003684"
"KLLA0F06424g","GO:0006284"
"KLLA0F06424g","GO:0046872"
"KLLA0F06424g","GO:0070914"
"KLLA0F06424g","GO:1901255"
"KLLA0F06358g","GO:0005634"
"KLLA0F06358g","GO:0005737"
"KLLA0F06336g","GO:0005789"
"KLLA0F06336g","GO:0006696"
"KLLA0F06314g","GO:0003712"
"KLLA0F06314g","GO:0006357"
"KLLA0F06314g","GO:0016592"
"KLLA0F06270g","GO:0005780"
"KLLA0F06270g","GO:0045033"
"KLLA0F06226g","GO:0004462"
"KLLA0F06226g","GO:0046872"
"KLLA0F06204g","GO:0003723"
"KLLA0F06204g","GO:0004386"
"KLLA0F06204g","GO:0005524"
"KLLA0F06204g","GO:0006397"
"KLLA0F06204g","GO:0008186"
"KLLA0F06204g","GO:0008380"
"KLLA0F06204g","GO:0016787"
"KLLA0F06204g","GO:0022613"
"KLLA0F06204g","GO:0071013"
"KLLA0F06182g","GO:0004849"
"KLLA0F06182g","GO:0005524"
"KLLA0F06182g","GO:0005737"
"KLLA0F06182g","GO:0043771"
"KLLA0F06182g","GO:0044206"
"KLLA0F06182g","GO:0044211"
"KLLA0F06094g","GO:0005737"
"KLLA0F06094g","GO:0006397"
"KLLA0F06094g","GO:0017150"
"KLLA0F06094g","GO:0050660"
"KLLA0F06094g","GO:0106414"
"KLLA0F06072g","GO:0003989"
"KLLA0F06072g","GO:0004075"
"KLLA0F06072g","GO:0005524"
"KLLA0F06072g","GO:0005739"
"KLLA0F06072g","GO:0006633"
"KLLA0F06072g","GO:0046872"
"KLLA0F06072g","GO:2001295"
"KLLA0F06050g","GO:0005744"
"KLLA0F06050g","GO:0008320"
"KLLA0F06050g","GO:0030150"
"KLLA0F06028g","GO:0004252"
"KLLA0F06028g","GO:0006508"
"KLLA0F05918g","GO:0004829"
"KLLA0F05918g","GO:0005524"
"KLLA0F05918g","GO:0005737"
"KLLA0F05918g","GO:0006435"
"KLLA0F05896g","GO:0003723"
"KLLA0F05896g","GO:0008270"
"KLLA0F05896g","GO:0031499"
"KLLA0F05896g","GO:0043633"
"KLLA0F05896g","GO:0071031"
"KLLA0F05896g","GO:0071035"
"KLLA0F05896g","GO:0071036"
"KLLA0F05896g","GO:0071037"
"KLLA0F05896g","GO:0071038"
"KLLA0F05896g","GO:0071039"
"KLLA0F05632g","GO:0005774"
"KLLA0F05632g","GO:0015369"
"KLLA0F05511g","GO:0005739"
"KLLA0F05511g","GO:0042030"
"KLLA0F05489g","GO:0004410"
"KLLA0F05489g","GO:0005739"
"KLLA0F05489g","GO:0019878"
"KLLA0F05401g","GO:0003677"
"KLLA0F05401g","GO:0004519"
"KLLA0F05401g","GO:0005524"
"KLLA0F05401g","GO:0005774"
"KLLA0F05401g","GO:0012505"
"KLLA0F05401g","GO:0030908"
"KLLA0F05401g","GO:0046933"
"KLLA0F05401g","GO:0046961"
"KLLA0F05357g","GO:0017018"
"KLLA0F05269g","GO:0000151"
"KLLA0F05269g","GO:0000209"
"KLLA0F05269g","GO:0005634"
"KLLA0F05269g","GO:0005737"
"KLLA0F05269g","GO:0006511"
"KLLA0F05269g","GO:0034450"
"KLLA0F05269g","GO:0036503"
"KLLA0F05225g","GO:0003924"
"KLLA0F05225g","GO:0005525"
"KLLA0F05225g","GO:0005794"
"KLLA0F05225g","GO:0015031"
"KLLA0F05225g","GO:0016192"
"KLLA0F05203g","GO:0005789"
"KLLA0F05203g","GO:0006486"
"KLLA0F05203g","GO:0019408"
"KLLA0F05203g","GO:0045547"
"KLLA0F05203g","GO:1904423"
"KLLA0F05093g","GO:0003755"
"KLLA0F05093g","GO:0005737"
"KLLA0F05093g","GO:0006457"
"KLLA0F05071g","GO:0000428"
"KLLA0F05071g","GO:0003677"
"KLLA0F05071g","GO:0003899"
"KLLA0F05071g","GO:0005634"
"KLLA0F05071g","GO:0006366"
"KLLA0F05071g","GO:0046872"
"KLLA0F05005g","GO:0005524"
"KLLA0F05005g","GO:0005832"
"KLLA0F05005g","GO:0016887"
"KLLA0F05005g","GO:0051082"
"KLLA0F05005g","GO:0051086"
"KLLA0F05005g","GO:0140662"
"KLLA0F04972g","GO:0000287"
"KLLA0F04972g","GO:0005524"
"KLLA0F04972g","GO:0005737"
"KLLA0F04972g","GO:0044183"
"KLLA0F04972g","GO:1905143"
"KLLA0F04950g","GO:0000293"
"KLLA0F04950g","GO:0006826"
"KLLA0F04950g","GO:0016020"
"KLLA0F04884g","GO:0000139"
"KLLA0F04884g","GO:0005198"
"KLLA0F04884g","GO:0006886"
"KLLA0F04884g","GO:0006888"
"KLLA0F04884g","GO:0006890"
"KLLA0F04884g","GO:0006891"
"KLLA0F04884g","GO:0030126"
"KLLA0F04862g","GO:0005634"
"KLLA0F04862g","GO:0005737"
"KLLA0F04862g","GO:0005816"
"KLLA0F04818g","GO:0003677"
"KLLA0F04818g","GO:0005658"
"KLLA0F04818g","GO:0006269"
"KLLA0F04818g","GO:0046872"
"KLLA0F04818g","GO:0051539"
"KLLA0F04818g","GO:1990077"
"KLLA0F04796g","GO:0003676"
"KLLA0F04796g","GO:0004824"
"KLLA0F04796g","GO:0005524"
"KLLA0F04796g","GO:0005737"
"KLLA0F04796g","GO:0006430"
"KLLA0F04774g","GO:0003723"
"KLLA0F04774g","GO:0004523"
"KLLA0F04774g","GO:0006401"
"KLLA0F04774g","GO:0046872"
"KLLA0F04741g","GO:0004742"
"KLLA0F04741g","GO:0005739"
"KLLA0F04741g","GO:0006086"
"KLLA0F04741g","GO:0045254"
"KLLA0F04697g","GO:0005743"
"KLLA0F04697g","GO:0008517"
"KLLA0F04697g","GO:0015230"
"KLLA0F04697g","GO:1904947"
"KLLA0F04653g","GO:0000725"
"KLLA0F04653g","GO:0005634"
"KLLA0F04653g","GO:0005737"
"KLLA0F04653g","GO:0051321"
"KLLA0F04653g","GO:0097196"
"KLLA0F04609g","GO:0000981"
"KLLA0F04609g","GO:0005634"
"KLLA0F04609g","GO:0006351"
"KLLA0F04609g","GO:0008270"
"KLLA0F04609g","GO:0016020"
"KLLA0F04609g","GO:0043565"
"KLLA0F04609g","GO:0045944"
"KLLA0F04565g","GO:0005634"
"KLLA0F04565g","GO:0006281"
"KLLA0F04565g","GO:0016226"
"KLLA0F04565g","GO:0097361"
"KLLA0F04565g","GO:0097428"
"KLLA0F04543g","GO:0005730"
"KLLA0F04521g","GO:0003677"
"KLLA0F04521g","GO:0005524"
"KLLA0F04521g","GO:0005634"
"KLLA0F04521g","GO:0016787"
"KLLA0F04521g","GO:0042393"
"KLLA0F04521g","GO:0045944"
"KLLA0F04521g","GO:0140658"
"KLLA0F04477g","GO:0004591"
"KLLA0F04477g","GO:0030976"
"KLLA0F04433g","GO:0000272"
"KLLA0F04433g","GO:0005576"
"KLLA0F04433g","GO:0009277"
"KLLA0F04433g","GO:0009986"
"KLLA0F04433g","GO:0016798"
"KLLA0F04433g","GO:0031505"
"KLLA0F04367g","GO:0000938"
"KLLA0F04367g","GO:0005829"
"KLLA0F04367g","GO:0006896"
"KLLA0F04367g","GO:0015031"
"KLLA0F04367g","GO:0019905"
"KLLA0F04367g","GO:0042147"
"KLLA0F04169g","GO:0005315"
"KLLA0F04169g","GO:0006817"
"KLLA0F04169g","GO:0015293"
"KLLA0F04169g","GO:0016020"
"KLLA0F04059g","GO:0000272"
"KLLA0F04059g","GO:0000324"
"KLLA0F04059g","GO:0004339"
"KLLA0F04059g","GO:0016020"
"KLLA0F04037g","GO:0004089"
"KLLA0F04037g","GO:0005737"
"KLLA0F04037g","GO:0008270"
"KLLA0F04037g","GO:0015976"
"KLLA0F04037g","GO:0034599"
"KLLA0F04037g","GO:0071244"
"KLLA0F03993g","GO:0000139"
"KLLA0F03993g","GO:0006891"
"KLLA0F03993g","GO:0015031"
"KLLA0F03993g","GO:0017119"
"KLLA0F03597g","GO:0005634"
"KLLA0F03597g","GO:0005829"
"KLLA0F03597g","GO:0008330"
"KLLA0F03597g","GO:0017017"
"KLLA0F03597g","GO:0033550"
"KLLA0F03597g","GO:0043409"
"KLLA0F03509g","GO:0000105"
"KLLA0F03509g","GO:0004400"
"KLLA0F03509g","GO:0030170"
"KLLA0F03465g","GO:0000324"
"KLLA0F03465g","GO:0005774"
"KLLA0F03465g","GO:0005935"
"KLLA0F03421g","GO:0005737"
"KLLA0F03421g","GO:0006355"
"KLLA0F03421g","GO:0031011"
"KLLA0F03399g","GO:0000470"
"KLLA0F03399g","GO:0003723"
"KLLA0F03399g","GO:0005730"
"KLLA0F03399g","GO:0009383"
"KLLA0F03399g","GO:0070475"
"KLLA0F03377g","GO:0003723"
"KLLA0F03377g","GO:0005634"
"KLLA0F03377g","GO:0030488"
"KLLA0F03377g","GO:0031515"
"KLLA0F03036g","GO:0005576"
"KLLA0F03036g","GO:0005975"
"KLLA0F03036g","GO:0009277"
"KLLA0F03036g","GO:0009986"
"KLLA0F03036g","GO:0042973"
"KLLA0F03036g","GO:0071555"
"KLLA0F02948g","GO:0005743"
"KLLA0F02948g","GO:0048255"
"KLLA0F02948g","GO:0140053"
"KLLA0F02816g","GO:0016020"
"KLLA0F02816g","GO:0022857"
"KLLA0F02706g","GO:0005524"
"KLLA0F02706g","GO:0006298"
"KLLA0F02706g","GO:0006312"
"KLLA0F02706g","GO:0030983"
"KLLA0F02706g","GO:0032301"
"KLLA0F02706g","GO:0140664"
"KLLA0F02519g","GO:0005743"
"KLLA0F02519g","GO:0015095"
"KLLA0F02519g","GO:0045016"
"KLLA0F02497g","GO:0005737"
"KLLA0F02497g","GO:0008157"
"KLLA0F02497g","GO:0019888"
"KLLA0F02475g","GO:0000398"
"KLLA0F02475g","GO:0005681"
"KLLA0F02321g","GO:0005730"
"KLLA0F02321g","GO:0006352"
"KLLA0F02321g","GO:0055029"
"KLLA0F02211g","GO:0000172"
"KLLA0F02211g","GO:0001682"
"KLLA0F02211g","GO:0005634"
"KLLA0F02211g","GO:0006364"
"KLLA0F02211g","GO:0030677"
"KLLA0F02211g","GO:0033204"
"KLLA0F02101g","GO:0005737"
"KLLA0F02101g","GO:0071885"
"KLLA0F02079g","GO:0042407"
"KLLA0F02079g","GO:0044284"
"KLLA0F02079g","GO:0061617"
"KLLA0F01947g","GO:0005829"
"KLLA0F01947g","GO:0018738"
"KLLA0F01947g","GO:0046294"
"KLLA0F01947g","GO:0052689"
"KLLA0F01859g","GO:0006261"
"KLLA0F01859g","GO:0008623"
"KLLA0F01859g","GO:0046982"
"KLLA0F01837g","GO:0004725"
"KLLA0F01837g","GO:0005634"
"KLLA0F01837g","GO:0008138"
"KLLA0F01837g","GO:0033260"
"KLLA0F01771g","GO:0005743"
"KLLA0F01771g","GO:0033617"
"KLLA0F01727g","GO:0003676"
"KLLA0F01727g","GO:0005737"
"KLLA0F01727g","GO:0008270"
"KLLA0F01727g","GO:0030687"
"KLLA0F01727g","GO:0042273"
"KLLA0F01705g","GO:0005789"
"KLLA0F01705g","GO:0006506"
"KLLA0F01705g","GO:0051267"
"KLLA0F01551g","GO:0005774"
"KLLA0F01551g","GO:0006865"
"KLLA0F01551g","GO:0051453"
"KLLA0F01441g","GO:0005743"
"KLLA0F01441g","GO:0015031"
"KLLA0F01364g","GO:0000460"
"KLLA0F01364g","GO:0003723"
"KLLA0F01364g","GO:0003724"
"KLLA0F01364g","GO:0005524"
"KLLA0F01364g","GO:0005634"
"KLLA0F01364g","GO:0006401"
"KLLA0F01364g","GO:0016491"
"KLLA0F01364g","GO:0016787"
"KLLA0F01342g","GO:0005737"
"KLLA0F01342g","GO:0006281"
"KLLA0F01188g","GO:0004748"
"KLLA0F01188g","GO:0005524"
"KLLA0F01188g","GO:0009263"
"KLLA0F01166g","GO:0000045"
"KLLA0F01166g","GO:0000329"
"KLLA0F01166g","GO:0000407"
"KLLA0F01166g","GO:0006995"
"KLLA0F01166g","GO:0034271"
"KLLA0F01166g","GO:0034272"
"KLLA0F01166g","GO:0045324"
"KLLA0F01144g","GO:0005525"
"KLLA0F01144g","GO:0005739"
"KLLA0F01078g","GO:0000428"
"KLLA0F01078g","GO:0003677"
"KLLA0F01078g","GO:0003899"
"KLLA0F01078g","GO:0005634"
"KLLA0F01078g","GO:0006351"
"KLLA0F01078g","GO:0032549"
"KLLA0F01078g","GO:0046872"
"KLLA0F01056g","GO:0000439"
"KLLA0F01056g","GO:0001671"
"KLLA0F01056g","GO:0003690"
"KLLA0F01056g","GO:0005675"
"KLLA0F01056g","GO:0006289"
"KLLA0F00968g","GO:0000105"
"KLLA0F00968g","GO:0004424"
"KLLA0F00924g","GO:0004452"
"KLLA0F00924g","GO:0005737"
"KLLA0F00924g","GO:0009240"
"KLLA0F00924g","GO:0050992"
"KLLA0F00880g","GO:0004197"
"KLLA0F00880g","GO:0006508"
"KLLA0F00880g","GO:0006915"
"KLLA0F00594g","GO:0000166"
"KLLA0F00594g","GO:0004354"
"KLLA0F00594g","GO:0005829"
"KLLA0F00594g","GO:0006537"
"KLLA0F00462g","GO:0005509"
"KLLA0F00462g","GO:0005783"
"KLLA0F00462g","GO:0006457"
"KLLA0F00462g","GO:0016020"
"KLLA0F00462g","GO:0051082"
"KLLA0F00330g","GO:0000077"
"KLLA0F00330g","GO:0003684"
"KLLA0F00330g","GO:0003690"
"KLLA0F00330g","GO:0004518"
"KLLA0F00330g","GO:0006302"
"KLLA0F00330g","GO:0007131"
"KLLA0F00330g","GO:0030896"
"KLLA0F00308g","GO:0005778"
"KLLA0F00308g","GO:0007031"
"KLLA0E25081g","GO:0008422"
"KLLA0E25081g","GO:0030245"
"KLLA0E25081g","GO:0102483"
"KLLA0E24949g","GO:0003993"
"KLLA0E24949g","GO:0009277"
"KLLA0E24773g","GO:0003924"
"KLLA0E24773g","GO:0005525"
"KLLA0E24773g","GO:0005794"
"KLLA0E24773g","GO:0006886"
"KLLA0E24773g","GO:0016192"
"KLLA0E24729g","GO:0004665"
"KLLA0E24729g","GO:0006571"
"KLLA0E24729g","GO:0008977"
"KLLA0E24399g","GO:0000287"
"KLLA0E24399g","GO:0003864"
"KLLA0E24399g","GO:0005739"
"KLLA0E24399g","GO:0015940"
"KLLA0E24355g","GO:0002098"
"KLLA0E24355g","GO:0005737"
"KLLA0E24355g","GO:0008023"
"KLLA0E24355g","GO:0033588"
"KLLA0E24311g","GO:0005743"
"KLLA0E24267g","GO:0003723"
"KLLA0E24267g","GO:0004831"
"KLLA0E24267g","GO:0005524"
"KLLA0E24267g","GO:0005739"
"KLLA0E24267g","GO:0005829"
"KLLA0E24267g","GO:0006437"
"KLLA0E24179g","GO:0003924"
"KLLA0E24179g","GO:0005525"
"KLLA0E24179g","GO:0005741"
"KLLA0E24179g","GO:0008053"
"KLLA0E24179g","GO:0051646"
"KLLA0E24200g","GO:0005789"
"KLLA0E24200g","GO:0031204"
"KLLA0E24178g","GO:0005525"
"KLLA0E24178g","GO:0005730"
"KLLA0E24178g","GO:0042254"
"KLLA0E24090g","GO:0003735"
"KLLA0E24090g","GO:0005840"
"KLLA0E24090g","GO:0006412"
"KLLA0E24090g","GO:1990904"
"KLLA0E24025g","GO:0000978"
"KLLA0E24025g","GO:0000981"
"KLLA0E24025g","GO:0005634"
"KLLA0E24025g","GO:0045944"
"KLLA0E24025g","GO:0046983"
"KLLA0E23958g","GO:0005789"
"KLLA0E23958g","GO:0006914"
"KLLA0E23958g","GO:0007030"
"KLLA0E23958g","GO:0012507"
"KLLA0E23958g","GO:0015031"
"KLLA0E23958g","GO:0048208"
"KLLA0E23958g","GO:0070971"
"KLLA0E23958g","GO:0070973"
"KLLA0E23914g","GO:0005768"
"KLLA0E23914g","GO:0043328"
"KLLA0E23761g","GO:0006816"
"KLLA0E23761g","GO:0016020"
"KLLA0E23761g","GO:0046873"
"KLLA0E23695g","GO:0004410"
"KLLA0E23695g","GO:0005739"
"KLLA0E23695g","GO:0019878"
"KLLA0E23683g","GO:0000978"
"KLLA0E23683g","GO:0003712"
"KLLA0E23683g","GO:0006357"
"KLLA0E23683g","GO:0016592"
"KLLA0E23683g","GO:0070847"
"KLLA0E23453g","GO:0005634"
"KLLA0E23453g","GO:0080090"
"KLLA0E23277g","GO:0000839"
"KLLA0E23277g","GO:0030968"
"KLLA0E23277g","GO:0051787"
"KLLA0E23277g","GO:1990381"
"KLLA0E23123g","GO:0000813"
"KLLA0E23123g","GO:0043328"
"KLLA0E23123g","GO:0044877"
"KLLA0E22991g","GO:0000026"
"KLLA0E22991g","GO:0000032"
"KLLA0E22991g","GO:0005794"
"KLLA0E22991g","GO:0006487"
"KLLA0E22991g","GO:0006493"
"KLLA0E22991g","GO:0016020"
"KLLA0E22991g","GO:0097502"
"KLLA0E22881g","GO:0000398"
"KLLA0E22881g","GO:0000956"
"KLLA0E22881g","GO:0003723"
"KLLA0E22881g","GO:0005688"
"KLLA0E22881g","GO:0071004"
"KLLA0E22881g","GO:0071013"
"KLLA0E22881g","GO:0097526"
"KLLA0E22881g","GO:1990726"
"KLLA0E22924g","GO:0005743"
"KLLA0E22924g","GO:0015031"
"KLLA0E22924g","GO:0046872"
"KLLA0E22705g","GO:0003755"
"KLLA0E22705g","GO:0005737"
"KLLA0E22705g","GO:0006457"
"KLLA0E22617g","GO:0004386"
"KLLA0E22617g","GO:0005524"
"KLLA0E22617g","GO:0005634"
"KLLA0E22617g","GO:0006283"
"KLLA0E22617g","GO:0016787"
"KLLA0E22617g","GO:0140658"
"KLLA0E22573g","GO:0005750"
"KLLA0E22573g","GO:0006122"
"KLLA0E22573g","GO:0008121"
"KLLA0E22573g","GO:0046872"
"KLLA0E22573g","GO:0051537"
"KLLA0E22507g","GO:0000324"
"KLLA0E22507g","GO:0005247"
"KLLA0E22507g","GO:0005769"
"KLLA0E22507g","GO:0005783"
"KLLA0E22507g","GO:0005794"
"KLLA0E22507g","GO:0006878"
"KLLA0E22507g","GO:0006879"
"KLLA0E22507g","GO:0016020"
"KLLA0E22463g","GO:0006406"
"KLLA0E22463g","GO:0006606"
"KLLA0E22463g","GO:0017056"
"KLLA0E22463g","GO:0031080"
"KLLA0E22463g","GO:0031965"
"KLLA0E22463g","GO:0045893"
"KLLA0E22441g","GO:0005774"
"KLLA0E22441g","GO:0033179"
"KLLA0E22441g","GO:0046961"
"KLLA0E22199g","GO:0003723"
"KLLA0E22199g","GO:0003746"
"KLLA0E22199g","GO:0043022"
"KLLA0E22199g","GO:0045901"
"KLLA0E22199g","GO:0045905"
"KLLA0E22133g","GO:0003684"
"KLLA0E22133g","GO:0005634"
"KLLA0E22133g","GO:0005737"
"KLLA0E22133g","GO:0006289"
"KLLA0E22133g","GO:0031593"
"KLLA0E22133g","GO:0043130"
"KLLA0E22133g","GO:0043161"
"KLLA0E21891g","GO:0003954"
"KLLA0E21891g","GO:0005739"
"KLLA0E21891g","GO:0006116"
"KLLA0E21869g","GO:0005737"
"KLLA0E21869g","GO:0005956"
"KLLA0E21869g","GO:0006359"
"KLLA0E21869g","GO:0019887"
"KLLA0E21869g","GO:0034456"
"KLLA0E21945g","GO:0000417"
"KLLA0E21945g","GO:0005634"
"KLLA0E21945g","GO:0006338"
"KLLA0E21945g","GO:0006351"
"KLLA0E21945g","GO:0006355"
"KLLA0E21945g","GO:0031491"
"KLLA0E21825g","GO:0004830"
"KLLA0E21825g","GO:0005524"
"KLLA0E21825g","GO:0006436"
"KLLA0E21781g","GO:0005634"
"KLLA0E21781g","GO:0016226"
"KLLA0E21781g","GO:0097361"
"KLLA0E21759g","GO:0000149"
"KLLA0E21759g","GO:0005484"
"KLLA0E21759g","GO:0006886"
"KLLA0E21759g","GO:0006896"
"KLLA0E21759g","GO:0006906"
"KLLA0E21759g","GO:0012505"
"KLLA0E21759g","GO:0031201"
"KLLA0E21759g","GO:0048278"
"KLLA0E21737g","GO:0005789"
"KLLA0E21737g","GO:0006078"
"KLLA0E21737g","GO:0009272"
"KLLA0E21737g","GO:0071555"
"KLLA0E21835g","GO:0005789"
"KLLA0E21835g","GO:0006078"
"KLLA0E21835g","GO:0009272"
"KLLA0E21835g","GO:0071555"
"KLLA0E21813g","GO:0005743"
"KLLA0E21813g","GO:0045182"
"KLLA0E21758g","GO:0005794"
"KLLA0E21758g","GO:0015031"
"KLLA0E21758g","GO:0031505"
"KLLA0E21583g","GO:0003924"
"KLLA0E21583g","GO:0005525"
"KLLA0E21583g","GO:0005829"
"KLLA0E21583g","GO:0005935"
"KLLA0E21583g","GO:0005940"
"KLLA0E21583g","GO:0015630"
"KLLA0E21583g","GO:0031105"
"KLLA0E21583g","GO:0032153"
"KLLA0E21583g","GO:0060090"
"KLLA0E21583g","GO:0061640"
"KLLA0E21517g","GO:0005634"
"KLLA0E21517g","GO:0005737"
"KLLA0E21517g","GO:0005816"
"KLLA0E21495g","GO:0005737"
"KLLA0E21495g","GO:0031083"
"KLLA0E21494g","GO:0000277"
"KLLA0E21494g","GO:0005829"
"KLLA0E21494g","GO:0032259"
"KLLA0E21385g","GO:0005783"
"KLLA0E21385g","GO:0005793"
"KLLA0E21385g","GO:0005794"
"KLLA0E21385g","GO:0006886"
"KLLA0E21385g","GO:0006888"
"KLLA0E21385g","GO:0007030"
"KLLA0E21385g","GO:0016020"
"KLLA0E21385g","GO:0030134"
"KLLA0E21297g","GO:0004177"
"KLLA0E21297g","GO:0006508"
"KLLA0E21297g","GO:0008237"
"KLLA0E21297g","GO:0008270"
"KLLA0E21253g","GO:0001056"
"KLLA0E21253g","GO:0003677"
"KLLA0E21253g","GO:0005666"
"KLLA0E21231g","GO:0005634"
"KLLA0E21231g","GO:0006406"
"KLLA0E21231g","GO:0008541"
"KLLA0E21231g","GO:0043248"
"KLLA0E21209g","GO:0005524"
"KLLA0E21209g","GO:0005634"
"KLLA0E21209g","GO:0005737"
"KLLA0E21209g","GO:0008540"
"KLLA0E21209g","GO:0016887"
"KLLA0E21209g","GO:0036402"
"KLLA0E21209g","GO:0043161"
"KLLA0E21209g","GO:0070682"
"KLLA0E21143g","GO:0005634"
"KLLA0E21143g","GO:0005737"
"KLLA0E21143g","GO:0006979"
"KLLA0E20835g","GO:0005794"
"KLLA0E20835g","GO:0007034"
"KLLA0E20835g","GO:0016020"
"KLLA0E20835g","GO:0072657"
"KLLA0E20791g","GO:0001228"
"KLLA0E20791g","GO:0003677"
"KLLA0E20791g","GO:0030907"
"KLLA0E20791g","GO:0033309"
"KLLA0E20659g","GO:0005524"
"KLLA0E20659g","GO:0005739"
"KLLA0E20659g","GO:0030956"
"KLLA0E20659g","GO:0032543"
"KLLA0E20659g","GO:0050567"
"KLLA0E20659g","GO:0070681"
"KLLA0E20549g","GO:0000049"
"KLLA0E20549g","GO:0002161"
"KLLA0E20549g","GO:0004822"
"KLLA0E20549g","GO:0005524"
"KLLA0E20549g","GO:0006428"
"KLLA0E20461g","GO:0000462"
"KLLA0E20461g","GO:0003735"
"KLLA0E20461g","GO:0006412"
"KLLA0E20461g","GO:0022627"
"KLLA0E20373g","GO:0000287"
"KLLA0E20373g","GO:0002189"
"KLLA0E20373g","GO:0004749"
"KLLA0E20373g","GO:0005524"
"KLLA0E20373g","GO:0005737"
"KLLA0E20373g","GO:0006015"
"KLLA0E20373g","GO:0006164"
"KLLA0E20373g","GO:0009156"
"KLLA0E20373g","GO:0016301"
"KLLA0E20373g","GO:0031505"
"KLLA0E20351g","GO:0004843"
"KLLA0E20351g","GO:0005634"
"KLLA0E20351g","GO:0005829"
"KLLA0E20351g","GO:0006508"
"KLLA0E20351g","GO:0016579"
"KLLA0E20285g","GO:0005739"
"KLLA0E20285g","GO:0005829"
"KLLA0E20285g","GO:0008379"
"KLLA0E20285g","GO:0034599"
"KLLA0E20285g","GO:0045454"
"KLLA0E20153g","GO:0005739"
"KLLA0E20153g","GO:0016020"
"KLLA0E20065g","GO:0003871"
"KLLA0E20065g","GO:0008270"
"KLLA0E20065g","GO:0009086"
"KLLA0E20065g","GO:0032259"
"KLLA0E20043g","GO:0000045"
"KLLA0E20043g","GO:0005634"
"KLLA0E20043g","GO:0005829"
"KLLA0E20043g","GO:0007030"
"KLLA0E20043g","GO:0031468"
